"loc_id";"int_type";"int_val";"valid_since";"date_type_since";"valid_until";"date_type_until"
"25828";"600700000";"10100";;;"3000-01-01";"300500000"
"25859";"600700000";"7742";;;"3000-01-01";"300500000"
"18958";"600700000";"7691";;;"3000-01-01";"300500000"
"17278";"600700000";"6651";;;"3000-01-01";"300500000"
"13534";"600700000";"5741";;;"3000-01-01";"300500000"
"13539";"600700000";"1430";;;"3000-01-01";"300500000"
"13583";"600700000";"1826";;;"3000-01-01";"300500000"
"14067";"600700000";"5548";;;"3000-01-01";"300500000"
"14263";"600700000";"3369";;;"3000-01-01";"300500000"
"14434";"600700000";"3386";;;"3000-01-01";"300500000"
"14563";"600700000";"3666";;;"3000-01-01";"300500000"
"15490";"600700000";"6572";;;"3000-01-01";"300500000"
"15510";"600700000";"10507";;;"3000-01-01";"300500000"
"15546";"600700000";"5603";;;"3000-01-01";"300500000"
"16273";"600700000";"2151";;;"3000-01-01";"300500000"
"16357";"600700000";"92261";;;"3000-01-01";"300500000"
"16680";"600700000";"8849";;;"3000-01-01";"300500000"
"17415";"600700000";"4060";;;"3000-01-01";"300500000"
"18403";"600700000";"4712";;;"3000-01-01";"300500000"
"18625";"600700000";"2145";;;"3000-01-01";"300500000"
"19300";"600700000";"39923";;;"3000-01-01";"300500000"
"19514";"600700000";"9690";;;"3000-01-01";"300500000"
"19577";"600700000";"2309";;;"3000-01-01";"300500000"
"20203";"600700000";"2508";;;"3000-01-01";"300500000"
"21296";"600700000";"3877";;;"3000-01-01";"300500000"
"21297";"600700000";"6361";;;"3000-01-01";"300500000"
"21322";"600700000";"1916";;;"3000-01-01";"300500000"
"21441";"600700000";"6251";;;"3000-01-01";"300500000"
"21460";"600700000";"11452";;;"3000-01-01";"300500000"
"21825";"600700000";"3482";;;"3000-01-01";"300500000"
"21836";"600700000";"40552";;;"3000-01-01";"300500000"
"21869";"600700000";"5399";;;"3000-01-01";"300500000"
"22128";"600700000";"1698";;;"3000-01-01";"300500000"
"22277";"600700000";"3533";;;"3000-01-01";"300500000"
"22505";"600700000";"14396";;;"3000-01-01";"300500000"
"22918";"600700000";"8060";;;"3000-01-01";"300500000"
"23725";"600700000";"1694";;;"3000-01-01";"300500000"
"25241";"600700000";"4491";;;"3000-01-01";"300500000"
"25826";"600700000";"9649";;;"3000-01-01";"300500000"
"25940";"600700000";"15748";;;"3000-01-01";"300500000"
"25979";"600700000";"12418";;;"3000-01-01";"300500000"
"26397";"600700000";"6169";;;"3000-01-01";"300500000"
"13449";"600700000";"7710";;;"3000-01-01";"300500000"
"16490";"600700000";"43731";;;"3000-01-01";"300500000"
"20104";"600700000";"37055";;;"3000-01-01";"300500000"
"20143";"600700000";"8635";;;"3000-01-01";"300500000"
"22232";"600700000";"33714";;;"3000-01-01";"300500000"
"13448";"600700000";"9813";;;"3000-01-01";"300500000"
"13382";"600700000";"2066";;;"3000-01-01";"300500000"
"13444";"600700000";"1235";;;"3000-01-01";"300500000"
"13467";"600700000";"4334";;;"3000-01-01";"300500000"
"13889";"600700000";"3755";;;"3000-01-01";"300500000"
"14005";"600700000";"3963";;;"3000-01-01";"300500000"
"14515";"600700000";"1937";;;"3000-01-01";"300500000"
"14677";"600700000";"5631";;;"3000-01-01";"300500000"
"14705";"600700000";"1789";;;"3000-01-01";"300500000"
"14736";"600700000";"5242";;;"3000-01-01";"300500000"
"15479";"600700000";"5644";;;"3000-01-01";"300500000"
"15749";"600700000";"11070";;;"3000-01-01";"300500000"
"15788";"600700000";"436";;;"3000-01-01";"300500000"
"15871";"600700000";"2066";;;"3000-01-01";"300500000"
"15915";"600700000";"15835";;;"3000-01-01";"300500000"
"16083";"600700000";"20509";;;"3000-01-01";"300500000"
"16324";"600700000";"2270";;;"3000-01-01";"300500000"
"16817";"600700000";"1410";;;"3000-01-01";"300500000"
"16908";"600700000";"27763";;;"3000-01-01";"300500000"
"17045";"600700000";"4406";;;"3000-01-01";"300500000"
"17151";"600700000";"57836";;;"3000-01-01";"300500000"
"17636";"600700000";"2245";;;"3000-01-01";"300500000"
"17966";"600700000";"3029";;;"3000-01-01";"300500000"
"18106";"600700000";"5553";;;"3000-01-01";"300500000"
"18539";"600700000";"744";;;"3000-01-01";"300500000"
"19760";"600700000";"5744";;;"3000-01-01";"300500000"
"21157";"600700000";"1037";;;"3000-01-01";"300500000"
"22245";"600700000";"2477";;;"3000-01-01";"300500000"
"22857";"600700000";"5543";;;"3000-01-01";"300500000"
"23481";"600700000";"7839";;;"3000-01-01";"300500000"
"23731";"600700000";"1758";;;"3000-01-01";"300500000"
"23759";"600700000";"3746";;;"3000-01-01";"300500000"
"24751";"600700000";"10137";;;"3000-01-01";"300500000"
"25201";"600700000";"13931";;;"3000-01-01";"300500000"
"25507";"600700000";"3933";;;"3000-01-01";"300500000"
"25673";"600700000";"3195";;;"3000-01-01";"300500000"
"26136";"600700000";"2291";;;"3000-01-01";"300500000"
"26569";"600700000";"2986";;;"3000-01-01";"300500000"
"20041";"600700000";"2817";;;"3000-01-01";"300500000"
"13405";"600700000";"4651";;;"3000-01-01";"300500000"
"13772";"600700000";"12842";;;"3000-01-01";"300500000"
"14280";"600700000";"5427";;;"3000-01-01";"300500000"
"14410";"600700000";"11797";;;"3000-01-01";"300500000"
"14691";"600700000";"7454";;;"3000-01-01";"300500000"
"15660";"600700000";"24215";;;"3000-01-01";"300500000"
"15904";"600700000";"6576";;;"3000-01-01";"300500000"
"16258";"600700000";"4891";;;"3000-01-01";"300500000"
"16292";"600700000";"2732";;;"3000-01-01";"300500000"
"16675";"600700000";"2388";;;"3000-01-01";"300500000"
"16925";"600700000";"4059";;;"3000-01-01";"300500000"
"16963";"600700000";"18996";;;"3000-01-01";"300500000"
"17423";"600700000";"8381";;;"3000-01-01";"300500000"
"18159";"600700000";"7631";;;"3000-01-01";"300500000"
"18282";"600700000";"2225";;;"3000-01-01";"300500000"
"19294";"600700000";"5195";;;"3000-01-01";"300500000"
"19613";"600700000";"30689";;;"3000-01-01";"300500000"
"20333";"600700000";"5350";;;"3000-01-01";"300500000"
"20422";"600700000";"87703";;;"3000-01-01";"300500000"
"20606";"600700000";"15527";;;"3000-01-01";"300500000"
"20635";"600700000";"14483";;;"3000-01-01";"300500000"
"20996";"600700000";"10428";;;"3000-01-01";"300500000"
"21218";"600700000";"3188";;;"3000-01-01";"300500000"
"21226";"600700000";"6047";;;"3000-01-01";"300500000"
"21979";"600700000";"3015";;;"3000-01-01";"300500000"
"22008";"600700000";"8056";;;"3000-01-01";"300500000"
"22492";"600700000";"6259";;;"3000-01-01";"300500000"
"24090";"600700000";"10720";;;"3000-01-01";"300500000"
"24217";"600700000";"5134";;;"3000-01-01";"300500000"
"24560";"600700000";"11595";;;"3000-01-01";"300500000"
"24809";"600700000";"12112";;;"3000-01-01";"300500000"
"25333";"600700000";"28898";;;"3000-01-01";"300500000"
"25604";"600700000";"3038";;;"3000-01-01";"300500000"
"23472";"600700000";"17211";;;"3000-01-01";"300500000"
"18839";"600700000";"6025";;;"3000-01-01";"300500000"
"16631";"600700000";"15470";;;"3000-01-01";"300500000"
"14492";"600700000";"42022";;;"3000-01-01";"300500000"
"19612";"600700000";"18080";;;"3000-01-01";"300500000"
"22991";"600700000";"22437";;;"3000-01-01";"300500000"
"13485";"600700000";"7209";;;"3000-01-01";"300500000"
"13514";"600700000";"4835";;;"3000-01-01";"300500000"
"13607";"600700000";"4151";;;"3000-01-01";"300500000"
"13800";"600700000";"6985";;;"3000-01-01";"300500000"
"13859";"600700000";"35666";;;"3000-01-01";"300500000"
"15213";"600700000";"3433";;;"3000-01-01";"300500000"
"16469";"600700000";"44010";;;"3000-01-01";"300500000"
"17455";"600700000";"2635";;;"3000-01-01";"300500000"
"19018";"600700000";"2696";;;"3000-01-01";"300500000"
"19265";"600700000";"3629";;;"3000-01-01";"300500000"
"19605";"600700000";"10440";;;"3000-01-01";"300500000"
"20170";"600700000";"10801";;;"3000-01-01";"300500000"
"21227";"600700000";"14359";;;"3000-01-01";"300500000"
"22168";"600700000";"4294";;;"3000-01-01";"300500000"
"22516";"600700000";"9577";;;"3000-01-01";"300500000"
"23380";"600700000";"11680";;;"3000-01-01";"300500000"
"23944";"600700000";"39323";;;"3000-01-01";"300500000"
"24001";"600700000";"9332";;;"3000-01-01";"300500000"
"24406";"600700000";"2174";;;"3000-01-01";"300500000"
"24765";"600700000";"5462";;;"3000-01-01";"300500000"
"25288";"600700000";"8521";;;"3000-01-01";"300500000"
"25531";"600700000";"52926";;;"3000-01-01";"300500000"
"25860";"600700000";"7209";;;"3000-01-01";"300500000"
"25924";"600700000";"11257";;;"3000-01-01";"300500000"
"26249";"600700000";"27877";;;"3000-01-01";"300500000"
"26262";"600700000";"7847";;;"3000-01-01";"300500000"
"13770";"600700000";"8313";;;"3000-01-01";"300500000"
"14336";"600700000";"6203";;;"3000-01-01";"300500000"
"22992";"600700000";"13531";;;"3000-01-01";"300500000"
"25847";"600700000";"26253";;;"3000-01-01";"300500000"
"19209";"600700000";"15082";;;"3000-01-01";"300500000"
"18074";"600700000";"121416";;;"3000-01-01";"300500000"
"13362";"600700000";"4529";;;"3000-01-01";"300500000"
"13915";"600700000";"18615";;;"3000-01-01";"300500000"
"13972";"600700000";"20715";;;"3000-01-01";"300500000"
"14013";"600700000";"6924";;;"3000-01-01";"300500000"
"14232";"600700000";"6119";;;"3000-01-01";"300500000"
"14834";"600700000";"15092";;;"3000-01-01";"300500000"
"15305";"600700000";"2768";;;"3000-01-01";"300500000"
"15924";"600700000";"3228";;;"3000-01-01";"300500000"
"16126";"600700000";"3343";;;"3000-01-01";"300500000"
"16245";"600700000";"21127";;;"3000-01-01";"300500000"
"16285";"600700000";"4873";;;"3000-01-01";"300500000"
"16531";"600700000";"6520";;;"3000-01-01";"300500000"
"16924";"600700000";"4966";;;"3000-01-01";"300500000"
"17653";"600700000";"6240";;;"3000-01-01";"300500000"
"17688";"600700000";"7460";;;"3000-01-01";"300500000"
"18813";"600700000";"8225";;;"3000-01-01";"300500000"
"18887";"600700000";"2401";;;"3000-01-01";"300500000"
"18904";"600700000";"1573";;;"3000-01-01";"300500000"
"19258";"600700000";"5536";;;"3000-01-01";"300500000"
"20017";"600700000";"11138";;;"3000-01-01";"300500000"
"20083";"600700000";"2066";;;"3000-01-01";"300500000"
"20105";"600700000";"10429";;;"3000-01-01";"300500000"
"20354";"600700000";"3083";;;"3000-01-01";"300500000"
"20706";"600700000";"3680";;;"3000-01-01";"300500000"
"20993";"600700000";"8341";;;"3000-01-01";"300500000"
"21295";"600700000";"27378";;;"3000-01-01";"300500000"
"21298";"600700000";"3509";;;"3000-01-01";"300500000"
"21382";"600700000";"5157";;;"3000-01-01";"300500000"
"21426";"600700000";"9517";;;"3000-01-01";"300500000"
"21793";"600700000";"7498";;;"3000-01-01";"300500000"
"22072";"600700000";"6002";;;"3000-01-01";"300500000"
"22107";"600700000";"2730";;;"3000-01-01";"300500000"
"22407";"600700000";"2370";;;"3000-01-01";"300500000"
"23266";"600700000";"1475";;;"3000-01-01";"300500000"
"24000";"600700000";"10998";;;"3000-01-01";"300500000"
"24251";"600700000";"1666";;;"3000-01-01";"300500000"
"24805";"600700000";"4750";;;"3000-01-01";"300500000"
"25239";"600700000";"3961";;;"3000-01-01";"300500000"
"25244";"600700000";"7549";;;"3000-01-01";"300500000"
"25844";"600700000";"11812";;;"3000-01-01";"300500000"
"26085";"600700000";"1956";;;"3000-01-01";"300500000"
"26471";"600700000";"6802";;;"3000-01-01";"300500000"
"26520";"600700000";"3963";;;"3000-01-01";"300500000"
"22013";"600700000";"13774";;;"3000-01-01";"300500000"
"17894";"600700000";"3954";;;"3000-01-01";"300500000"
"19916";"600700000";"3519";;;"3000-01-01";"300500000"
"14958";"600700000";"12265";;;"3000-01-01";"300500000"
"15711";"600700000";"2469";;;"3000-01-01";"300500000"
"16569";"600700000";"5004";;;"3000-01-01";"300500000"
"18835";"600700000";"5899";;;"3000-01-01";"300500000"
"19654";"600700000";"4877";;;"3000-01-01";"300500000"
"19781";"600700000";"15062";;;"3000-01-01";"300500000"
"19817";"600700000";"5766";;;"3000-01-01";"300500000"
"21216";"600700000";"3855";;;"3000-01-01";"300500000"
"21428";"600700000";"6221";;;"3000-01-01";"300500000"
"21660";"600700000";"4020";;;"3000-01-01";"300500000"
"22074";"600700000";"23014";;;"3000-01-01";"300500000"
"22422";"600700000";"8904";;;"3000-01-01";"300500000"
"23913";"600700000";"5910";;;"3000-01-01";"300500000"
"25569";"600700000";"3101";;;"3000-01-01";"300500000"
"25863";"600700000";"2150";;;"3000-01-01";"300500000"
"26688";"600700000";"1728";;;"3000-01-01";"300500000"
"14591";"600700000";"5338";;;"3000-01-01";"300500000"
"14868";"600700000";"2421";;;"3000-01-01";"300500000"
"15120";"600700000";"3138";;;"3000-01-01";"300500000"
"15121";"600700000";"2049";;;"3000-01-01";"300500000"
"15332";"600700000";"32439";;;"3000-01-01";"300500000"
"16486";"600700000";"2914";;;"3000-01-01";"300500000"
"16801";"600700000";"12592";;;"3000-01-01";"300500000"
"16946";"600700000";"4579";;;"3000-01-01";"300500000"
"18814";"600700000";"6120";;;"3000-01-01";"300500000"
"19264";"600700000";"4452";;;"3000-01-01";"300500000"
"19918";"600700000";"1894";;;"3000-01-01";"300500000"
"20551";"600700000";"5630";;;"3000-01-01";"300500000"
"20908";"600700000";"3438";;;"3000-01-01";"300500000"
"20909";"600700000";"3609";;;"3000-01-01";"300500000"
"21983";"600700000";"3749";;;"3000-01-01";"300500000"
"21999";"600700000";"4769";;;"3000-01-01";"300500000"
"23329";"600700000";"5157";;;"3000-01-01";"300500000"
"23580";"600700000";"5254";;;"3000-01-01";"300500000"
"23961";"600700000";"6124";;;"3000-01-01";"300500000"
"23996";"600700000";"36660";;;"3000-01-01";"300500000"
"24766";"600700000";"2564";;;"3000-01-01";"300500000"
"25256";"600700000";"3029";;;"3000-01-01";"300500000"
"25364";"600700000";"4317";;;"3000-01-01";"300500000"
"25630";"600700000";"3752";;;"3000-01-01";"300500000"
"26418";"600700000";"1999";;;"3000-01-01";"300500000"
"23298";"600700000";"5227";;;"3000-01-01";"300500000"
"19674";"600700000";"3979";;;"3000-01-01";"300500000"
"16485";"600700000";"4559";;;"3000-01-01";"300500000"
"16593";"600700000";"4721";;;"3000-01-01";"300500000"
"24612";"600700000";"3117";;;"3000-01-01";"300500000"
"13774";"600700000";"2101";;;"3000-01-01";"300500000"
"13956";"600700000";"22446";;;"3000-01-01";"300500000"
"14825";"600700000";"7269";;;"3000-01-01";"300500000"
"15337";"600700000";"4881";;;"3000-01-01";"300500000"
"16671";"600700000";"4055";;;"3000-01-01";"300500000"
"17558";"600700000";"4136";;;"3000-01-01";"300500000"
"17631";"600700000";"3843";;;"3000-01-01";"300500000"
"18783";"600700000";"5721";;;"3000-01-01";"300500000"
"19517";"600700000";"3315";;;"3000-01-01";"300500000"
"19775";"600700000";"5772";;;"3000-01-01";"300500000"
"21685";"600700000";"5503";;;"3000-01-01";"300500000"
"24838";"600700000";"13351";;;"3000-01-01";"300500000"
"25809";"600700000";"7586";;;"3000-01-01";"300500000"
"25957";"600700000";"3638";;;"3000-01-01";"300500000"
"25997";"600700000";"24553";;;"3000-01-01";"300500000"
"26321";"600700000";"1722";;;"3000-01-01";"300500000"
"13431";"600700000";"2337";;;"3000-01-01";"300500000"
"20001";"600700000";"15258";;;"3000-01-01";"300500000"
"15649";"600700000";"4589";;;"3000-01-01";"300500000"
"16988";"600700000";"12110";;;"3000-01-01";"300500000"
"17021";"600700000";"20260";;;"3000-01-01";"300500000"
"18060";"600700000";"49784";;;"3000-01-01";"300500000"
"18195";"600700000";"13128";;;"3000-01-01";"300500000"
"18220";"600700000";"2283";;;"3000-01-01";"300500000"
"19523";"600700000";"7411";;;"3000-01-01";"300500000"
"21266";"600700000";"6362";;;"3000-01-01";"300500000"
"21686";"600700000";"4943";;;"3000-01-01";"300500000"
"24369";"600700000";"5674";;;"3000-01-01";"300500000"
"24559";"600700000";"8935";;;"3000-01-01";"300500000"
"13366";"600700000";"7394";;;"3000-01-01";"300500000"
"13385";"600700000";"1886";;;"3000-01-01";"300500000"
"14128";"600700000";"2169";;;"3000-01-01";"300500000"
"14665";"600700000";"4689";;;"3000-01-01";"300500000"
"14764";"600700000";"12575";;;"3000-01-01";"300500000"
"15892";"600700000";"2996";;;"3000-01-01";"300500000"
"16113";"600700000";"1758";;;"3000-01-01";"300500000"
"16132";"600700000";"25250";;;"3000-01-01";"300500000"
"16313";"600700000";"1842";;;"3000-01-01";"300500000"
"16354";"600700000";"6432";;;"3000-01-01";"300500000"
"17131";"600700000";"2508";;;"3000-01-01";"300500000"
"17642";"600700000";"5041";;;"3000-01-01";"300500000"
"18299";"600700000";"10133";;;"3000-01-01";"300500000"
"18303";"600700000";"1841";;;"3000-01-01";"300500000"
"18736";"600700000";"5654";;;"3000-01-01";"300500000"
"18785";"600700000";"2567";;;"3000-01-01";"300500000"
"18905";"600700000";"2451";;;"3000-01-01";"300500000"
"19295";"600700000";"2066";;;"3000-01-01";"300500000"
"19998";"600700000";"4661";;;"3000-01-01";"300500000"
"20108";"600700000";"2237";;;"3000-01-01";"300500000"
"20395";"600700000";"11481";;;"3000-01-01";"300500000"
"20995";"600700000";"4138";;;"3000-01-01";"300500000"
"21232";"600700000";"6381";;;"3000-01-01";"300500000"
"21341";"600700000";"8277";;;"3000-01-01";"300500000"
"21504";"600700000";"3096";;;"3000-01-01";"300500000"
"21894";"600700000";"457";;;"3000-01-01";"300500000"
"21923";"600700000";"8290";;;"3000-01-01";"300500000"
"23293";"600700000";"2611";;;"3000-01-01";"300500000"
"23433";"600700000";"1870";;;"3000-01-01";"300500000"
"23636";"600700000";"2438";;;"3000-01-01";"300500000"
"23995";"600700000";"61391";;;"3000-01-01";"300500000"
"24418";"600700000";"3516";;;"3000-01-01";"300500000"
"24628";"600700000";"2008";;;"3000-01-01";"300500000"
"24800";"600700000";"1040";;;"3000-01-01";"300500000"
"24821";"600700000";"1869";;;"3000-01-01";"300500000"
"25264";"600700000";"4666";;;"3000-01-01";"300500000"
"25599";"600700000";"7247";;;"3000-01-01";"300500000"
"26053";"600700000";"5885";;;"3000-01-01";"300500000"
"26360";"600700000";"1423";;;"3000-01-01";"300500000"
"23111";"600700000";"2378";;;"3000-01-01";"300500000"
"13353";"600700000";"67125";;;"3000-01-01";"300500000"
"22767";"600700000";"3251";;;"3000-01-01";"300500000"
"13902";"600700000";"54454";;;"3000-01-01";"300500000"
"344";"600700000";"220000";;;"3000-01-01";"300500000"
"19107";"600700000";"283959";;;"3000-01-01";"300500000"
"14954";"600700000";"27997";;;"3000-01-01";"300500000"
"15015";"600700000";"42911";;;"3000-01-01";"300500000"
"16376";"600700000";"38987";;;"3000-01-01";"300500000"
"16572";"600700000";"7501";;;"3000-01-01";"300500000"
"17217";"600700000";"3209";;;"3000-01-01";"300500000"
"17835";"600700000";"5337";;;"3000-01-01";"300500000"
"19713";"600700000";"5613";;;"3000-01-01";"300500000"
"19785";"600700000";"2425";;;"3000-01-01";"300500000"
"20577";"600700000";"14483";;;"3000-01-01";"300500000"
"20699";"600700000";"5423";;;"3000-01-01";"300500000"
"21873";"600700000";"10557";;;"3000-01-01";"300500000"
"22097";"600700000";"12994";;;"3000-01-01";"300500000"
"22441";"600700000";"12558";;;"3000-01-01";"300500000"
"24774";"600700000";"4730";;;"3000-01-01";"300500000"
"25157";"600700000";"12771";;;"3000-01-01";"300500000"
"25663";"600700000";"9104";;;"3000-01-01";"300500000"
"25839";"600700000";"9637";;;"3000-01-01";"300500000"
"26528";"600700000";"1724";;;"3000-01-01";"300500000"
"19098";"600700000";"16180";;;"3000-01-01";"300500000"
"19636";"600700000";"14964";;;"3000-01-01";"300500000"
"17255";"600700000";"11654";;;"3000-01-01";"300500000"
"13988";"600700000";"12065";;;"3000-01-01";"300500000"
"22427";"600700000";"17955";;;"3000-01-01";"300500000"
"15983";"600700000";"15243";;;"3000-01-01";"300500000"
"19101";"600700000";"9479";;;"3000-01-01";"300500000"
"20291";"600700000";"11605";;;"3000-01-01";"300500000"
"25513";"600700000";"20000";;;"3000-01-01";"300500000"
"21910";"600700000";"9544";;;"3000-01-01";"300500000"
"23065";"600700000";"20427";;;"3000-01-01";"300500000"
"24717";"600700000";"22938";;;"3000-01-01";"300500000"
"25556";"600700000";"12284";;;"3000-01-01";"300500000"
"15542";"600700000";"6732";;;"3000-01-01";"300500000"
"13791";"600700000";"3356";;;"3000-01-01";"300500000"
"14491";"600700000";"6076";;;"3000-01-01";"300500000"
"14554";"600700000";"3146";;;"3000-01-01";"300500000"
"15118";"600700000";"29387";;;"3000-01-01";"300500000"
"15119";"600700000";"8129";;;"3000-01-01";"300500000"
"15893";"600700000";"11954";;;"3000-01-01";"300500000"
"16099";"600700000";"3253";;;"3000-01-01";"300500000"
"16566";"600700000";"5589";;;"3000-01-01";"300500000"
"16796";"600700000";"29769";;;"3000-01-01";"300500000"
"16970";"600700000";"14644";;;"3000-01-01";"300500000"
"18709";"600700000";"4714";;;"3000-01-01";"300500000"
"18779";"600700000";"4909";;;"3000-01-01";"300500000"
"19818";"600700000";"7608";;;"3000-01-01";"300500000"
"20189";"600700000";"5081";;;"3000-01-01";"300500000"
"20357";"600700000";"2701";;;"3000-01-01";"300500000"
"21212";"600700000";"6227";;;"3000-01-01";"300500000"
"22098";"600700000";"4334";;;"3000-01-01";"300500000"
"22263";"600700000";"6392";;;"3000-01-01";"300500000"
"22813";"600700000";"47710";;;"3000-01-01";"300500000"
"24308";"600700000";"11145";;;"3000-01-01";"300500000"
"24572";"600700000";"2916";;;"3000-01-01";"300500000"
"25853";"600700000";"2656";;;"3000-01-01";"300500000"
"23063";"600700000";"6552";;;"3000-01-01";"300500000"
"18053";"600700000";"142889";;;"3000-01-01";"300500000"
"20600";"600700000";"307640";;;"3000-01-01";"300500000"
"13388";"600700000";"5493";;;"3000-01-01";"300500000"
"13411";"600700000";"4962";;;"3000-01-01";"300500000"
"14495";"600700000";"5909";;;"3000-01-01";"300500000"
"14502";"600700000";"1372";;;"3000-01-01";"300500000"
"15077";"600700000";"18888";;;"3000-01-01";"300500000"
"16416";"600700000";"2874";;;"3000-01-01";"300500000"
"17890";"600700000";"7494";;;"3000-01-01";"300500000"
"17961";"600700000";"4954";;;"3000-01-01";"300500000"
"18448";"600700000";"3298";;;"3000-01-01";"300500000"
"18706";"600700000";"2068";;;"3000-01-01";"300500000"
"20243";"600700000";"4606";;;"3000-01-01";"300500000"
"21113";"600700000";"25197";;;"3000-01-01";"300500000"
"21124";"600700000";"5082";;;"3000-01-01";"300500000"
"21293";"600700000";"2377";;;"3000-01-01";"300500000"
"21299";"600700000";"1586";;;"3000-01-01";"300500000"
"21524";"600700000";"1799";;;"3000-01-01";"300500000"
"22045";"600700000";"5302";;;"3000-01-01";"300500000"
"22208";"600700000";"6523";;;"3000-01-01";"300500000"
"23292";"600700000";"2260";;;"3000-01-01";"300500000"
"24105";"600700000";"4444";;;"3000-01-01";"300500000"
"25613";"600700000";"12045";;;"3000-01-01";"300500000"
"26696";"600700000";"732";;;"3000-01-01";"300500000"
"22853";"600700000";"3100";;;"3000-01-01";"300500000"
"23640";"600700000";"4307";;;"3000-01-01";"300500000"
"24029";"600700000";"3181";;;"3000-01-01";"300500000"
"16168";"600700000";"6098";;;"3000-01-01";"300500000"
"25557";"600700000";"5030";;;"3000-01-01";"300500000"
"13617";"600700000";"5338";;;"3000-01-01";"300500000"
"14074";"600700000";"6571";;;"3000-01-01";"300500000"
"15035";"600700000";"14375";;;"3000-01-01";"300500000"
"15581";"600700000";"8981";;;"3000-01-01";"300500000"
"15781";"600700000";"11616";;;"3000-01-01";"300500000"
"15903";"600700000";"15448";;;"3000-01-01";"300500000"
"16234";"600700000";"2480";;;"3000-01-01";"300500000"
"16237";"600700000";"14345";;;"3000-01-01";"300500000"
"16323";"600700000";"2599";;;"3000-01-01";"300500000"
"16799";"600700000";"2487";;;"3000-01-01";"300500000"
"18029";"600700000";"491";;;"3000-01-01";"300500000"
"18030";"600700000";"11673";;;"3000-01-01";"300500000"
"18089";"600700000";"3137";;;"3000-01-01";"300500000"
"18163";"600700000";"12329";;;"3000-01-01";"300500000"
"18416";"600700000";"20758";;;"3000-01-01";"300500000"
"18815";"600700000";"7664";;;"3000-01-01";"300500000"
"19220";"600700000";"12919";;;"3000-01-01";"300500000"
"19847";"600700000";"11520";;;"3000-01-01";"300500000"
"20002";"600700000";"6077";;;"3000-01-01";"300500000"
"20097";"600700000";"27031";;;"3000-01-01";"300500000"
"20578";"600700000";"3346";;;"3000-01-01";"300500000"
"20721";"600700000";"3636";;;"3000-01-01";"300500000"
"20746";"600700000";"5393";;;"3000-01-01";"300500000"
"21152";"600700000";"8204";;;"3000-01-01";"300500000"
"21291";"600700000";"4010";;;"3000-01-01";"300500000"
"21292";"600700000";"14221";;;"3000-01-01";"300500000"
"21320";"600700000";"1823";;;"3000-01-01";"300500000"
"21509";"600700000";"6570";;;"3000-01-01";"300500000"
"21848";"600700000";"10779";;;"3000-01-01";"300500000"
"22120";"600700000";"10081";;;"3000-01-01";"300500000"
"22480";"600700000";"9426";;;"3000-01-01";"300500000"
"22841";"600700000";"7514";;;"3000-01-01";"300500000"
"22909";"600700000";"2011";;;"3000-01-01";"300500000"
"22946";"600700000";"7048";;;"3000-01-01";"300500000"
"23517";"600700000";"14292";;;"3000-01-01";"300500000"
"23847";"600700000";"4877";;;"3000-01-01";"300500000"
"23869";"600700000";"3026";;;"3000-01-01";"300500000"
"23959";"600700000";"14368";;;"3000-01-01";"300500000"
"24088";"600700000";"22403";;;"3000-01-01";"300500000"
"24306";"600700000";"35366";;;"3000-01-01";"300500000"
"24392";"600700000";"1684";;;"3000-01-01";"300500000"
"25532";"600700000";"5741";;;"3000-01-01";"300500000"
"25611";"600700000";"14663";;;"3000-01-01";"300500000"
"25842";"600700000";"43272";;;"3000-01-01";"300500000"
"26130";"600700000";"3131";;;"3000-01-01";"300500000"
"26146";"600700000";"26122";;;"3000-01-01";"300500000"
"26180";"600700000";"3342";;;"3000-01-01";"300500000"
"26685";"600700000";"2103";;;"3000-01-01";"300500000"
"13677";"600700000";"4883";;;"3000-01-01";"300500000"
"23543";"600700000";"12329";;;"3000-01-01";"300500000"
"20312";"600700000";"2434";;;"3000-01-01";"300500000"
"15966";"600700000";"13867";;;"3000-01-01";"300500000"
"18142";"600700000";"3948";;;"3000-01-01";"300500000"
"18380";"600700000";"9496";;;"3000-01-01";"300500000"
"22432";"600700000";"118805";;;"3000-01-01";"300500000"
"13590";"600700000";"11180";;;"3000-01-01";"300500000"
"13605";"600700000";"8135";;;"3000-01-01";"300500000"
"13953";"600700000";"9519";;;"3000-01-01";"300500000"
"15665";"600700000";"2256";;;"3000-01-01";"300500000"
"15929";"600700000";"4864";;;"3000-01-01";"300500000"
"15975";"600700000";"1998";;;"3000-01-01";"300500000"
"16232";"600700000";"1284";;;"3000-01-01";"300500000"
"16870";"600700000";"3976";;;"3000-01-01";"300500000"
"17799";"600700000";"5844";;;"3000-01-01";"300500000"
"13925";"600700000";"7478";;;"3000-01-01";"300500000"
"18431";"600700000";"1714";;;"3000-01-01";"300500000"
"21247";"600700000";"22910";;;"3000-01-01";"300500000"
"21374";"600700000";"5532";;;"3000-01-01";"300500000"
"21582";"600700000";"3177";;;"3000-01-01";"300500000"
"21972";"600700000";"2881";;;"3000-01-01";"300500000"
"22201";"600700000";"2428";;;"3000-01-01";"300500000"
"23260";"600700000";"1945";;;"3000-01-01";"300500000"
"23841";"600700000";"8612";;;"3000-01-01";"300500000"
"24294";"600700000";"2205";;;"3000-01-01";"300500000"
